date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Compton,L,14-7,14,7,7,win,20230127_g4d4,3,0,1,,,,0,1,1,,,,,,1,0,,,1,,4,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Jan 28,home,Mt. San Jacinto,L,15-5,15,5,10,win,20230128_3vez,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Jan 31,home,Taft,L,11-9,11,9,2,win,20230131_am07,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Feb 1,home,Chaffey,L,20-9,20,9,11,win,20230201_nnfa,2,1,1,1,,,2,2,1,,,,,,2,1,,,,,4,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Feb 4,home,Chaffey,W,17-0,17,0,17,win,20230204_nk7s,2,2,0,,,,1,2,1,,,,,,0,0,,1,,,4,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Feb 7,home,Barstow,W,6-0,6,0,6,win,20230207_nxqw,0,1,0,,,,0,,,1,,,,,0,0,,,,,0,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Feb 11,home,LA Pierce,L,18-6,18,6,12,win,20230211_4wa1,1,1,1,,1,,0,,,,,,,,3,1,,,,,1,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Feb 14,home,Compton,L,6-5,6,5,1,win,20230214_86oq,1,1,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Feb 16,home,Barstow,W,17-4,17,4,13,win,20230216_xga7,2,1,1,1,,,0,,,,,,,,2,1,,,1,,2,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Feb 18,home,Imperial Valley,W,19-10,19,10,9,win,20230218_4z4z,4,1,1,,,,1,,,,,,1,,1,0,,2,2,1.00,5,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Feb 22,home,Victor Valley,W,21-8,21,8,13,win,20230222_f7b9,7,1,1,,,,1,,2,,,,,,1,0,,2,2,1.00,7,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Feb 27,home,Victor Valley,W,26-4,26,4,22,win,20230227_mu76,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Mar 2,home,Victor Valley,W,11-10,11,10,1,win,20230302_jnw5,3,1,1,,,,2,3,,,,,,,1,0,,1,,,6,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Mar 3,home,San Bernardino Valley,L,6-3,6,3,3,win,20230303_0zp2,4,0,2,1,,,0,1,,,,,,,3,1,,,2,,5,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Mar 7,home,Glendale,L,14-4,14,4,10,win,20230307_5yud,3,0,1,,,,0,,,,,1,,,1,0,,,1,,4,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Mar 9,home,Glendale,L,20-6,20,6,14,win,20230309_id19,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Mar 11,home,Glendale,L,12-6,12,6,6,win,20230311_chiw,3,1,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Mar 13,home,Citrus,W,16-15,16,15,1,win,20230313_m2cl,5,2,4,2,,,3,,,1,2,,,,6,2,,1,,,5,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
Mar 17,home,Citrus,L,12-9,12,9,3,win,20230317_mrrb,5,0,0,,,,0,,4,,,,,,0,0,,,1,,5,2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang
