date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Skyline,L,5-2,5,2,3,win,20200124_xz1d,2,0,1,,,,0,,,,,,,,1,0,,1,,,2,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Jan 31,home,Los Medanos,W,4-2,4,2,2,win,20200131_xv7r,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 1,home,Los Medanos,W,4-2,4,2,2,win,20200201_cm5e,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 7,home,Chabot,W,9-6,9,6,3,win,20200207_svwa,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 8,home,Chabot,W,14-6,14,6,8,win,20200208_5l9a,4,3,3,,,,2,,,,,,,,3,0,1,1,,,4,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 11,home,Hartnell,W,7-0,7,0,7,win,20200211_aw8d,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 12,home,Hartnell,W,16-2,16,2,14,win,20200212_106f,3,2,2,1,,,0,,,,,,,,3,1,,1,,,3,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 14,home,Sacramento City,L,9-1,9,1,8,win,20200214_bouh,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 15,home,Sacramento City,W,5-2,5,2,3,win,20200215_g0t3,0,0,0,,,,0,1,,,,,,1,0,0,,1,,,2,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 18,home,Contra Costa,W,8-4,8,4,4,win,20200218_vqi8,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 21,home,Monterey Peninsula,W,7-2,7,2,5,win,20200221_hdju,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 22,home,Monterey Peninsula,L,5-1,5,1,4,win,20200222_bd97,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 25,home,West Hills Coalinga,W,10-4,10,4,6,win,20200225_bmek,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 27,home,West Hills Coalinga,W,8-0,8,0,8,win,20200227_o5la,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,,,1,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Feb 29,home,West Hills Coalinga,W,16-3,16,3,13,win,20200229_b1je,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Mar 3,home,Taft,W,6-5,6,5,1,win,20200303_kj1u,0,0,0,,,,0,,,,,,,1,0,0,,,,,1,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Mar 5,home,Taft,W,6-5,6,5,1,win,20200305_x1va,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Mar 7,home,Taft,W,9-2,9,2,7,win,20200307_acji,3,0,1,1,,,2,,1,,,,,,2,1,,,1,,3,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
Mar 10,home,Porterville,W,18-3,18,3,15,win,20200310_uvkk,2,2,2,,,,2,,,,,,,,2,0,,,,,2,2020,2019-20,Fresno City,fresno,ethanbairdrtwd,Ethan Baird
