date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Ohlone,W,11-10,11,10,1,win,20230127_e5vq,3,2,1,1,,,2,1,1,1,,1,,,2,1,,1,,,5,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Jan 28,home,Cabrillo,W,7-3,7,3,4,win,20230128_qs08,3,1,1,1,,,0,1,1,,,,,,2,1,,,1,,4,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 2,home,Chabot,W,6-2,6,2,4,win,20230202_v02p,4,0,0,,,,0,1,,,,,,,0,0,,,4,,5,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 4,home,Fresno City,L,5-4,5,4,1,win,20230204_3zi3,4,1,2,,1,,1,,1,,,,,,4,1,,,1,,4,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 7,home,Sierra,L,5-3,5,3,2,win,20230207_lvqu,4,1,1,1,,,0,,1,,,,,,2,1,,,2,,4,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 10,home,Sacramento City,L,25-6,25,6,19,win,20230210_5tlp,3,1,1,,,,0,,1,,,,,,1,0,,1,,,3,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 11,home,Sacramento City,W,8-7,8,7,1,win,20230211_t3o7,4,2,2,,,,3,1,,2,1,,,,2,0,,,1,,5,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 14,home,Monterey Peninsula,W,9-6,9,6,3,win,20230214_9h0t,4,3,2,,,1,1,,,3,,1,,,5,1,,1,1,1.00,5,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 17,home,Feather River,W,4-3,4,3,1,win,20230217_q6wu,3,0,0,,,,0,2,1,,,,,,0,0,,,2,,5,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 18,home,Sierra,L,9-5,9,5,4,win,20230218_liuz,4,1,1,,,,0,,,,,1,,,1,0,,1,2,0.50,5,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 21,home,Cabrillo,L,4-3,4,3,1,win,20230221_fnmd,4,1,1,1,,,0,,,,,,,,2,1,,,3,,4,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 23,home,Chabot,W,2-1,2,1,1,win,20230223_phe2,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Feb 24,home,Santa Rosa,L,6-4,6,4,2,win,20230224_76zv,4,1,0,,,,0,1,,,,,,,0,0,,1,2,0.50,5,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Mar 3,home,Solano,W,19-3,19,3,16,win,20230303_r8fu,6,1,0,,,,0,,1,,,,,,0,0,,1,3,0.33,6,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Mar 7,home,Napa Valley,W,21-5,21,5,16,win,20230307_rcj3,3,4,2,,,1,1,1,,1,,1,,,5,1,,,1,,5,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
Mar 8,home,Laney,W,9-2,9,2,7,win,20230308_223u,4,2,2,,,,0,,,2,,1,,,2,0,,2,,,5,2023,2022-23,Los Medanos,losmedanos,sethgwynnrhjm,Seth Gwynn
