date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,San Diego City,W,6-2,6,2,4,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Jan 28,home,San Diego City,W,10-1,10,1,9,win,20170128_rbt2,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Jan 31,home,San Diego Mesa,W,8-7,8,7,1,win,20170131_k2uh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 2,home,Santa Barbara,W,5-3,5,3,2,win,20170202_uf8d,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 3,home,Santa Barbara,W,4-0,4,0,4,win,20170203_naux,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 4,home,Santa Barbara,W,8-7,8,7,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 9,home,Cuesta,W,8-5,8,5,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 10,home,Cuesta,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 11,home,Cuesta,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 14,home,Southwestern,W,7-0,7,0,7,win,20170214_yioa,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 15,home,Chaffey,W,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 16,home,El Camino,W,7-5,7,5,2,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 20,home,Chaffey,L,5-1,5,1,4,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 21,home,Glendale,L,11-5,11,5,6,win,20170221_6129,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 23,home,Southwestern,L,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 24,home,EC-Compton Center,W,10-2,10,2,8,win,20170224_06tm,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Feb 28,home,LA Harbor,W,9-4,9,4,5,win,20170228_ibpx,0,0,0,,,,0,,,1,,1,,,0,0,,,,,1,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 3,home,San Diego City,L,5-2,5,2,3,win,20170303_7740,3,0,0,,,,0,,,,,,,,0,0,,2,,,3,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 7,home,Golden West,L,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 9,home,Golden West,W,4-1,4,1,3,win,20170309_n3xh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 11,home,Golden West,W,11-3,11,3,8,win,20170311_1y6m,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 14,home,Orange Coast,L,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 16,home,Orange Coast,L,7-1,7,1,6,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 18,home,Orange Coast,L,8-6,8,6,2,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 21,home,Fullerton,L,11-3,11,3,8,win,20170321_sli2,2,0,1,,,,1,,,,,,,,1,0,,1,,,2,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 23,home,Fullerton,W,5-2,5,2,3,win,20170323_opr2,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 24,home,Fullerton,W,5-1,5,1,4,win,20170324_7k0x,3,0,1,,,,1,,1,,,,,1,1,0,,1,1,1.00,4,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 28,home,Irvine Valley,W,4-3,4,3,1,win,20170328_3ley,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Mar 30,home,Irvine Valley,L,8-2,8,2,6,win,20170330_dk5k,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 1,home,Irvine Valley,L,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 4,home,Santa Ana,W,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 6,home,Santa Ana,W,11-3,11,3,8,win,20170406_ain7,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 7,home,Santa Ana,W,9-2,9,2,7,win,20170407_dh58,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 11,home,Reedley,W,3-0,3,0,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 12,home,Sequoias,L,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 13,home,Bakersfield,W,9-2,9,2,7,win,20170413_rchj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 18,home,Riverside,L,1-0,1,0,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 20,home,Riverside,W,11-7,11,7,4,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
Apr 22,home,Riverside,W,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Saddleback,saddleback,jordanfitzgerald2tci,Jordan Fitzgerald
