date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Taft,W,7-2,7,2,5,win,20120203_iakw,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 3,home,Taft,W,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 4,home,Taft,W,7-6,7,6,1,win,20120204_8gn9,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 5,home,Fresno City,W,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 10,home,American River,W,7-5,7,5,2,win,20120210_lohc,2,0,0,,,,0,1,,,,,,,0,0,,2,,,3,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 11,home,Sierra,L,9-1,9,1,8,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 12,home,Cabrillo,W,6-2,6,2,4,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 17,home,Yuba,W,14-2,14,2,12,win,20120217_p4dw,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 18,home,Yuba,W,7-5,7,5,2,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 18,home,Yuba,W,10-5,10,5,5,win,20120218_wowf,4,0,1,,,,1,,1,,,,,1,1,0,,2,1,2.00,5,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 24,home,Santa Rosa,L,3-1,3,1,2,win,20120224_n7wb,3,0,2,,,,0,,,,,,,1,2,0,,2,,,4,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
Feb 25,home,San Mateo,W,3-1,3,1,2,win,20120225_tj3b,3,0,0,,,,0,1,1,,,,,1,0,0,,1,2,0.50,5,2012,2011-12,Feather River,featherriver,ryancolemanoxnl,Ryan Coleman
