date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 31,home,Barstow,W,11-9,11,9,2,win,20230131_f880,4,2,2,1,,,2,1,,,1,,,,3,1,,,2,,5,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 4,home,Barstow,L,4-2,4,2,2,win,20230204_p962,4,0,0,,,,0,1,1,,,,,,0,0,,1,2,0.50,5,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 4,home,Barstow,W,9-3,9,3,6,win,20230204_a1np,3,2,2,,,,2,,,,,2,1,,2,0,,1,1,1.00,6,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 7,home,Modesto,L,6-5,6,5,1,win,20230207_unnm,4,0,0,,,,0,,1,1,,,,,0,0,,3,,,4,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 9,home,Cerro Coso,L,15-6,15,6,9,win,20230209_ze4h,2,1,1,1,,,0,1,1,,,,,,2,1,,,,,3,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 9,home,Cerro Coso,L,18-1,18,1,17,win,20230209_s6mt,3,0,2,,,,0,1,,,,,,,2,0,,1,,,4,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 11,home,Modesto,L,15-7,15,7,8,win,20230211_z7pi,5,1,2,,,,0,,,,,,,,2,0,,2,1,2.00,5,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 14,home,De Anza,L,9-8,9,8,1,win,20230214_n7qt,5,2,2,,,,0,1,,1,,,,,2,0,,1,2,0.50,6,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 18,home,San Francisco,L,12-6,12,6,6,win,20230218_3l7d,5,0,1,,,,0,,1,1,,,,,1,0,,,3,,5,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 18,home,San Francisco,W,7-4,7,4,3,win,20230218_2iqm,4,1,2,1,,,1,,,,,,,,3,1,,1,1,1.00,4,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 21,home,West Hills Coalinga,L,14-3,14,3,11,win,20230221_6hy4,3,0,0,,,,0,1,1,,,,,,0,0,,,2,,4,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 23,home,West Hills Coalinga,L,21-9,21,9,12,win,20230223_x9a3,2,0,0,,,,0,1,,,,,,,0,0,,,2,,3,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Feb 26,home,West Hills Coalinga,W,8-5,8,5,3,win,20230226_phyx,5,0,0,,,,0,,2,,,,,,0,0,,2,1,2.00,5,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 2,home,Reedley,L,10-2,10,2,8,win,20230302_l7dg,5,0,1,1,,,0,,,,,,,,2,1,,3,1,3.00,5,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 3,home,Reedley,L,8-2,8,2,6,win,20230303_72h1,4,0,0,,,,0,,2,,,,,,0,0,,1,1,1.00,4,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 7,home,Merced,L,17-3,17,3,14,win,20230307_zs9m,2,0,0,,,,0,1,2,,,,,,0,0,,,,,3,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 9,home,Merced,L,4-2,4,2,2,win,20230309_b1yl,2,0,1,,,,1,1,,1,,,,,1,0,,1,,,3,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 16,home,Sequoias,L,8-5,8,5,3,win,20230316_3c1x,1,0,0,,,,1,,,,,,1,,0,0,,,1,,2,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 17,home,Sequoias,L,15-2,15,2,13,win,20230317_2glb,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 18,home,Sequoias,L,9-4,9,4,5,win,20230318_l31r,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 22,home,Monterey Peninsula,L,6-4,6,4,2,win,20230322_j2ij,4,1,1,,,,0,,,,,,,,1,0,1,1,1,1.00,4,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 23,home,Monterey Peninsula,L,21-6,21,6,15,win,20230323_tdke,3,0,1,,,,1,,1,,,,,,1,0,,1,,,3,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 28,home,Taft,L,14-3,14,3,11,win,20230328_stgz,1,1,0,,,,0,1,,,,1,,,0,0,,,,,3,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Mar 31,home,Taft,L,10-3,10,3,7,win,20230331_25ei,4,2,3,,,,0,,,,,,,,3,0,,,1,,4,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Apr 1,home,Taft,W,5-4,5,4,1,win,20230401_rpc1,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
Apr 4,home,Antelope Valley,L,24-4,24,4,20,win,20230404_q3a8,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2023,2022-23,Porterville,porterville,aydenmarkovichln81,Ayden Markovich
