date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Apr 13,home,Fullerton,L,8-5,8,5,3,win,20210413_pouo,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
Apr 15,home,Fullerton,W,16-7,16,7,9,win,20210415_pcei,4,2,2,,,,0,1,,,,,,,2,0,1,1,1,1.00,5,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
Apr 22,home,Irvine Valley,W,5-1,5,1,4,win,20210422_rz2j,2,1,1,,,,0,1,,,,1,,,1,0,,,1,,4,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
Apr 23,home,Irvine Valley,T,3-3,3,3,0,tie,20210423_2oip,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
Apr 23,home,Irvine Valley,W,8-2,8,2,6,win,20210423_2vpv,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
Apr 27,home,Golden West,W,13-12,13,12,1,win,20210427_dzqw,5,2,2,,1,1,2,,1,,,,,,7,2,,1,1,1.00,5,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
Apr 29,home,Golden West,W,11-10,11,10,1,win,20210429_6rs8,4,1,1,,,,1,2,1,1,,,,,1,0,,1,1,1.00,6,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
Apr 30,home,Golden West,W,16-5,16,5,11,win,20210430_p1iu,3,2,2,2,,,1,1,,,,,,,4,2,,1,,,4,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
May 4,home,Mt. San Antonio,L,16-7,16,7,9,win,20210504_sj91,3,0,0,,,,0,1,1,,,,,,0,0,,1,1,1.00,4,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
May 6,home,Mt. San Antonio,W,4-1,4,1,3,win,20210506_sdd4,4,0,0,,,,0,,1,,,,,,0,0,1,1,2,0.50,4,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
May 7,home,Mt. San Antonio,L,7-4,7,4,3,win,20210507_6jzn,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
May 7,home,Mt. San Antonio,W,9-4,9,4,5,win,20210507_aqfw,1,1,0,,,,0,,,,,,,,0,0,,1,,,1,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
May 11,home,Saddleback,W,3-2,3,2,1,win,20210511_riwn,4,0,0,,,,0,,1,,,,,,0,0,,1,2,0.50,4,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
May 21,home,Cypress,W,9-5,9,5,4,win,20210521_mrkd,2,0,0,,,,0,2,,,,,,,0,0,,1,1,1.00,4,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
May 25,home,Santa Ana,L,8-3,8,3,5,win,20210525_wlbn,3,0,1,,,,1,,1,,,,1,,1,0,,1,1,1.00,4,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
May 27,home,Santa Ana,L,9-5,9,5,4,win,20210527_bcp9,3,1,1,,1,,0,1,,,,,,,3,1,,,2,,4,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
May 28,home,Santa Ana,W,8-0,8,0,8,win,20210528_xu0i,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2021,2020-21,Orange Coast,orangecoast,ryanohalloran8zln,Ryan O'Halloran
