date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Riverside,W,4-3,4,3,1,win,20120203_x98q,3,1,1,1,,,0,,2,,,,,,2,1,,,,,3,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 4,home,Citrus,W,8-3,8,3,5,win,20120204_cn08,4,1,1,,,,0,1,1,1,,,,,1,0,,2,,,5,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 5,home,Rio Hondo,L,3-1,3,1,2,win,20120205_m2en,4,0,0,,,,0,,1,,,,,,0,0,,,3,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 9,home,Canyons,L,4-2,4,2,2,win,20120209_x985,4,0,2,,,,0,,1,,,,,,2,0,,,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 10,home,Glendale,L,2-0,2,0,2,win,20120210_rjt5,2,0,0,,,,0,,2,,1,1,,,0,0,,,,,3,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 11,home,LA Valley,W,6-4,6,4,2,win,20120211_qe0z,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 17,home,Grossmont,W,5-3,5,3,2,win,20120217_buxd,3,0,0,,,,0,,,,,,,1,0,0,,3,1,3.00,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 18,home,Southwestern,L,3-2,3,2,1,win,20120218_d90q,2,0,0,,,,0,1,,1,,,,,0,0,,,2,,3,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 24,home,Santa Ana,L,7-1,7,1,6,win,20120224_so4h,4,0,0,,,,0,,1,,,,,,0,0,1,3,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 25,home,LA Pierce,L,5-2,5,2,3,win,20120225_7dvu,3,1,2,1,,,0,1,,,,,,,3,1,,,1,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Feb 29,home,Moorpark,W,6-3,6,3,3,win,20120229_lxlf,2,2,0,,,,0,,,3,,2,,,0,0,,,1,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 1,home,Glendale,L,7-2,7,2,5,win,20120301_bu7h,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 6,home,El Camino,L,4-2,4,2,2,win,20120306_5605,3,0,0,,,,0,1,2,,1,,,,0,0,,,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 8,home,El Camino,W,4-1,4,1,3,win,20120308_026i,4,0,1,,,,0,,2,,,,,,1,0,,1,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 10,home,El Camino,W,5-3,5,3,2,win,20120310_f1an,3,0,0,,,,0,1,1,,,,,,0,0,,2,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 13,home,Pasadena,W,7-0,7,0,7,win,20120313_x2sw,2,1,0,,,,1,2,1,,,,1,,0,0,,,2,,5,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 15,home,Pasadena,L,10-9,10,9,1,win,20120315_flsn,4,0,2,1,,,2,,2,,,,,,3,1,,,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 19,home,Pasadena,W,13-3,13,3,10,win,20120319_8ype,3,2,2,1,1,,0,,,,,1,,,5,2,,,1,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 20,home,Long Beach,W,2-0,2,0,2,win,20120320_4gek,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 22,home,Long Beach,W,5-2,5,2,3,win,20120322_ll0s,5,0,0,,,,0,,1,,1,,,,0,0,,4,,,5,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 24,home,Long Beach,L,2-1,2,1,1,win,20120324_q2y4,3,0,0,,,,0,,3,,,1,,,0,0,,,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 27,home,Compton,L,1-0,1,0,1,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 29,home,Compton,W,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Mar 31,home,Compton,L,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 3,home,Allan Hancock,L,11-0,11,0,11,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 4,home,Fresno City,W,5-4,5,4,1,win,20120404_t04e,5,0,1,,,,1,,3,,,,,,1,0,,1,,,5,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 5,home,Cuesta,L,9-8,9,8,1,win,20120405_tt4z,4,1,2,1,,,1,1,,2,,,,,3,1,,,2,,5,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 10,home,Mt. San Antonio,L,3-2,3,2,1,win,20120410_9tsw,3,0,0,,,,0,1,,,,,,,0,0,,,3,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 12,home,Mt. San Antonio,W,4-3,4,3,1,win,20120412_9sxu,5,2,3,,,,1,,1,,,,,,3,0,,,1,,5,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 14,home,Mt. San Antonio,W,5-4,5,4,1,win,20120414_jn4b,4,0,0,,,,0,,3,,,,,1,0,0,,2,,,5,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 17,home,Cerritos,W,6-2,6,2,4,win,20120417_456h,2,2,1,,,,0,,1,,,1,,,1,0,,,,,3,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 19,home,Cerritos,W,7-2,7,2,5,win,20120419_zmyc,4,2,1,,1,,0,,,1,,,,,3,1,,2,1,2.00,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 21,home,Cerritos,W,3-2,3,2,1,win,20120421_ybp3,5,0,2,,,,1,,2,,,,,,2,0,,,1,,5,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 24,home,LA Harbor,W,6-4,6,4,2,win,20120424_zr4n,3,0,0,,,,0,,2,,,1,,,0,0,,1,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 26,home,LA Harbor,W,14-2,14,2,12,win,20120426_2eo8,4,2,3,1,1,,0,1,,,1,,,,6,2,,,1,,5,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
Apr 27,home,LA Harbor,W,8-4,8,4,4,win,20120427_yv2y,3,2,2,,,,1,1,,,,,,,2,0,,1,,,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
May 5,home,Riverside,L,1-0,1,0,1,win,20120505_vsyf,4,0,0,,,,0,,1,,,,,,0,0,,1,2,0.50,4,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
May 6,home,Riverside,W,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
May 6,home,Riverside,L,8-0,8,0,8,win,20120506_oz3l,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2012,2011-12,East Los Angeles,eastlosangeles,andrewgutierrezzbg1,Andrew Gutierrez
