date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Chabot,L,8-0,8,0,8,win,20230127_r4nf,3,0,0,,,,0,,1,,,,,1,0,0,,1,2,0.50,4,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Jan 31,home,Sierra,W,4-0,4,0,4,win,20230131_oidy,3,1,0,,,,0,,,,,1,,,0,0,,,3,,4,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Feb 7,home,Canada,W,9-8,9,8,1,win,20230207_ypm8,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Feb 9,home,Canada,L,7-5,7,5,2,win,20230209_mamn,2,2,1,,,,0,1,1,,,,,,1,0,,,,,3,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Feb 10,home,Marin,W,13-6,13,6,7,win,20230210_fh4d,3,0,0,,,,0,,,,,1,,,0,0,,2,1,2.00,4,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Feb 14,home,San Mateo,W,8-7,8,7,1,win,20230214_zk4k,3,0,0,,,,1,1,1,1,,,,,0,0,,2,,,4,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Feb 16,home,Mission,W,9-2,9,2,7,win,20230216_mp6i,5,0,3,,,,2,,,,,,,,3,0,,1,1,1.00,5,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Feb 18,home,Mission,W,8-4,8,4,4,win,20230218_90wz,3,1,0,,,,0,,,,,1,,,0,0,,2,1,2.00,4,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Feb 21,home,Marin,W,21-9,21,9,12,win,20230221_gl57,4,1,2,,,,0,1,1,,,1,,,2,0,,1,,,6,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Feb 22,home,Marin,W,9-4,9,4,5,win,20230222_4rdp,5,0,2,,1,,1,,,,,,,,4,1,,,3,,5,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Feb 24,home,Los Medanos,W,6-4,6,4,2,win,20230224_76zv,3,1,0,,,,1,1,,,,,,,0,0,,2,1,2.00,4,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
Mar 1,home,San Joaquin Delta,W,9-8,9,8,1,win,20230301_43ie,2,0,0,,,,0,1,1,,,,,,0,0,,,1,,3,2023,2022-23,Santa Rosa,santarosa,tyblakely8s9a,Ty Blakely
