date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Merced,L,5-4,5,4,1,win,20120203_xovs,4,0,2,,,,0,,1,,,,,,2,0,,1,,,4,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Feb 4,home,Merced,L,9-0,9,0,9,win,20120204_r80z,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Feb 9,home,Skyline,W,7-1,7,1,6,win,20120209_29iv,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Feb 11,home,Skyline,W,7-1,7,1,6,win,20120211_0c0p,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Feb 14,home,Chabot,L,2-1,2,1,1,win,20120214_kkn1,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Feb 17,home,Sequoias,W,7-2,7,2,5,win,20120217_6sfk,3,0,0,,,,1,,,,,,1,,0,0,,,4,,4,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Feb 18,home,Sequoias,L,4-3,4,3,1,win,20120218_gc8n,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Feb 21,home,Chabot,L,7-3,7,3,4,win,20120221_pe49,3,0,0,,,,0,,,,1,,,1,0,0,,3,1,3.00,4,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Feb 25,home,Ohlone,W,2-0,2,0,2,win,20120225_842x,4,0,0,,,,0,,,,,,,,0,0,,1,3,0.33,4,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Feb 28,home,Shasta,W,8-0,8,0,8,win,20120228_babe,0,0,0,,,,0,1,,1,,,,,0,0,,,,,1,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Mar 2,home,Modesto,L,3-2,3,2,1,win,20120302_7azz,1,0,0,,,,0,,,,,,,1,0,0,,2,,,2,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Mar 6,home,Sacramento City,L,7-6,7,6,1,win,20120306_7d1u,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
Mar 8,home,Sacramento City,L,6-3,6,3,3,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Cosumnes River,cosumnesriver,malikhill2tql,Malik Hill
