date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Redwoods,W,5-4,5,4,1,win,20150129_99bb,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Jan 31,home,Redwoods,W,4-3,4,3,1,win,20150131_m1ou,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Feb 4,home,Diablo Valley,W,6-5,6,5,1,win,20150204_wf87,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Feb 5,home,Gavilan,L,6-1,6,1,5,win,20150205_uvtn,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Feb 14,home,Butte,L,6-5,6,5,1,win,20150214_18a8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Feb 19,home,Siskiyous,W,5-4,5,4,1,win,20150219_9awr,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Feb 24,home,Laney,W,3-2,3,2,1,win,20150224_n725,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Feb 26,home,Laney,W,8-5,8,5,3,win,20150226_pb1z,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Feb 28,home,Contra Costa,W,7-4,7,4,3,win,20150228_u3bl,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Mar 7,home,Napa,L,11-3,11,3,8,win,20150307_77f6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Mar 14,home,Folsom Lake,W,7-6,7,6,1,win,20150314_g0a9,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Mar 19,home,Yuba,W,6-4,6,4,2,win,20150319_hifj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Mar 21,home,Yuba,L,6-5,6,5,1,win,20150321_aa6u,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Apr 2,home,Solano,L,7-3,7,3,4,win,20150402_x3g7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Apr 3,home,Solano,L,8-7,8,7,1,win,20150403_rnlo,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Apr 9,home,Contra Costa,W,4-3,4,3,1,win,20150409_0oty,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Apr 10,home,Napa,W,5-3,5,3,2,win,20150410_noyn,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Apr 14,home,Los Medanos,L,7-5,7,5,2,win,20150414_7n5t,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Apr 23,home,Marin,L,17-12,17,12,5,win,20150423_ovej,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
Apr 24,home,Solano,L,7-5,7,5,2,win,20150424_u8k4,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2015,,Mendocino,mendocino,zachvisinonihi6e,Zach Visinoni
