date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 31,home,Marin,L,9-2,9,2,7,win,20140131_avs0,3,0,1,,,,1,,1,,,,,,1,0,,,1,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 1,home,Marin,W,6-5,6,5,1,win,20140201_rnei,3,1,1,,,,0,,1,,,,,,1,0,,1,,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 4,home,Laney,L,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 7,home,Sequoias,L,15-5,15,5,10,win,20140207_2jbp,1,0,0,,,,0,,1,,,,,1,0,0,,1,,,2,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 8,home,Golden West,L,7-3,7,3,4,win,20140208_2uh8,4,0,1,,,,0,,2,,,,,,1,0,,,1,,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 8,home,Bakersfield,L,7-4,7,4,3,win,20140208_vqdf,4,1,1,,,,1,,1,,,,,,1,0,1,1,1,1.00,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 14,home,American River,L,5-1,5,1,4,win,20140214_mp9h,3,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 15,home,American River,W,8-3,8,3,5,win,20140215_mtd7,3,1,2,,,,0,1,1,,,,,,2,0,,,,,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 18,home,Cuesta,W,5-2,5,2,3,win,20140218_a0qt,4,1,2,,,,0,,,1,,,,,2,0,,1,1,1.00,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 20,home,Contra Costa,W,16-2,16,2,14,win,20140220_994u,4,1,1,,,,0,1,,,,,,,1,0,,2,1,2.00,5,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 22,home,Contra Costa,L,2-1,2,1,1,win,20140222_yiqq,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 23,home,Siskiyous,W,5-0,5,0,5,win,20140223_vt6o,4,0,1,,,,0,,,,,,,,1,0,1,2,1,2.00,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 25,home,Monterey,W,5-4,5,4,1,win,20140225_0z91,3,2,2,1,,,0,,,,,,,,3,1,,,1,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Feb 27,home,Skyline,L,5-1,5,1,4,win,20140227_97y4,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 4,home,Cabrillo,L,2-1,2,1,1,win,20140304_eldw,2,1,0,,,,0,1,,,,,,,0,0,,2,,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 6,home,Ohlone,L,11-3,11,3,8,win,20140306_2tds,3,0,1,1,,,1,,,,,,,,2,1,,2,,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 8,home,Canada,L,6-1,6,1,5,win,20140308_0lmz,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 11,home,De Anza,W,10-5,10,5,5,win,20140311_qav9,4,1,1,,,,0,,,1,,,,,1,0,1,2,1,2.00,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 13,home,Gavilan,W,13-6,13,6,7,win,20140313_nski,3,3,2,1,,,3,,1,,,1,1,,3,1,,,1,,5,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 15,home,West Valley,L,6-5,6,5,1,win,20140315_993y,4,0,0,,,,0,,,,,,,,0,0,,3,1,3.00,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 18,home,Mission,L,22-0,22,0,22,win,20140318_44ur,2,0,0,,,,0,1,,,,,,,0,0,,1,1,1.00,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 20,home,Canada,L,13-6,13,6,7,win,20140320_kjqo,3,0,0,,,,0,,2,,,,,1,0,0,,1,1,1.00,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 22,home,Skyline,L,10-2,10,2,8,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 25,home,Gavilan,L,12-7,12,7,5,win,20140325_yj75,4,0,0,,,,0,,,,,,,,0,0,,2,2,1.00,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 27,home,San Mateo,L,9-2,9,2,7,win,20140327_yru0,4,0,0,,,,0,,1,,,,,,0,0,,1,2,0.50,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Mar 28,home,Ohlone,L,3-1,3,1,2,win,20140328_pkme,2,1,2,2,,,0,,,,,,,1,4,2,,1,,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 3,home,Monterey,W,5-4,5,4,1,win,20140403_t6ga,2,1,1,,,,0,1,1,1,,,,,1,0,,,,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 5,home,Cabrillo,L,5-2,5,2,3,win,20140405_8uri,3,0,0,,,,0,,,,,,,,0,0,,,3,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 8,home,Chabot,L,17-2,17,2,15,win,20140408_6jst,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 10,home,San Francisco,L,5-4,5,4,1,win,20140410_yv3i,4,0,0,,,,0,,1,,,,,1,0,0,,2,2,1.00,5,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 12,home,Ohlone,W,2-1,2,1,1,win,20140412_q95o,4,1,2,1,,,0,,,,,,,,3,1,,2,,,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 15,home,Cabrillo,L,8-5,8,5,3,win,20140415_f8by,5,2,4,,,,0,,,,,,,,4,0,,1,,,5,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 17,home,Canada,L,12-0,12,0,12,win,20140417_us6w,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 19,home,Monterey,L,7-3,7,3,4,win,20140419_8wpe,4,0,1,,,,0,,1,,,,,,1,0,,,2,,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 22,home,Skyline,L,7-4,7,4,3,win,20140422_pvzx,4,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,4,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
Apr 24,home,Gavilan,W,7-6,7,6,1,win,20140424_edih,5,1,2,,,,2,,,1,,,1,,2,0,,2,2,1.00,6,2014,,Hartnell,hartnell,mattfloresgoek,Matt Flores
