date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,West Valley,L,19-6,19,6,13,win,20230127_pwe8,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Jan 28,home,West Valley,L,3-2,3,2,1,win,20230128_px2g,4,0,0,,,,0,,,,,,,,0,0,1,3,1,3.00,4,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Jan 31,home,West Valley,L,10-5,10,5,5,win,20230131_31n9,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Feb 4,home,Shasta,L,6-4,6,4,2,win,20230204_2a11,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Feb 9,home,Lassen,W,8-5,8,5,3,win,20230209_97t2,3,2,1,,,,0,,1,,,1,,,1,0,,,,,4,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Feb 10,home,Hartnell,L,8-7,8,7,1,win,20230210_bf2b,5,1,1,,,,2,1,1,,,,,,1,0,,2,1,2.00,6,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Feb 16,home,Butte,L,5-0,5,0,5,win,20230216_skew,3,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Feb 17,home,Butte,L,15-2,15,2,13,win,20230217_c354,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Feb 18,home,Butte,L,8-0,8,0,8,win,20230218_vciy,4,0,0,,,,0,,3,,,,,,0,0,,,1,,4,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Feb 21,home,Solano,L,13-6,13,6,7,win,20230221_uryt,3,0,1,,,,1,1,1,,,,1,,1,0,,,1,,5,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Feb 22,home,Solano,W,5-3,5,3,2,win,20230222_25qp,4,0,1,,,,0,,1,,,,,,1,0,,1,,,4,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Mar 1,home,Modesto,L,4-2,4,2,2,win,20230301_hynd,3,0,1,,,,0,1,,,,,,,1,0,,,1,,4,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Mar 2,home,Modesto,W,13-2,13,2,11,win,20230302_gu74,5,1,1,,,,0,,3,,,,,,1,0,1,1,,,5,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
Mar 3,home,Modesto,L,9-2,9,2,7,win,20230303_9j7f,4,0,1,,,,1,1,1,,,,,,1,0,,,1,,5,2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas
