date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,San Francisco,W,12-7,12,7,5,win,20120203_tyc6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Feb 5,home,San Francisco,W,11-1,11,1,10,win,20120205_77g6,1,1,0,,,,0,,,,,,,,0,0,,,,,1,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Feb 8,home,Hartnell,W,13-0,13,0,13,win,20120208_ref6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Feb 14,home,Santa Rosa,W,2-1,2,1,1,win,20120214_ew1k,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Feb 21,home,Skyline,W,7-1,7,1,6,win,20120221_bv3i,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Feb 28,home,Sierra,W,5-4,5,4,1,win,20120228_8zct,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Mar 3,home,Solano,W,10-8,10,8,2,win,20120303_wfl4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Mar 23,home,Marin,W,3-2,3,2,1,win,20120323_gwcy,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Mar 31,home,Mendocino,W,8-3,8,3,5,win,20120331_o25n,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Apr 3,home,Los Medanos,W,6-1,6,1,5,win,20120403_jjjt,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Apr 10,home,Yuba,W,10-4,10,4,6,win,20120410_nqma,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Apr 17,home,Contra Costa,W,2-0,2,0,2,win,20120417_k0ae,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
Apr 24,home,Solano,W,8-2,8,2,6,win,20120424_gsqp,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
May 5,home,Sierra,L,4-2,4,2,2,win,20120505_w9uq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Laney,laney,jimploegermhqn,Jim Ploeger
