date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,Diablo Valley,W,6-4,6,4,2,win,20130201_tyue,1,0,1,,,,2,,,,,,,,1,0,,,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 2,home,Diablo Valley,W,8-7,8,7,1,win,20130202_ymoc,2,0,0,,,,0,,,,,,,1,0,0,,2,1,2.00,3,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 7,home,San Mateo,W,7-6,7,6,1,win,20130207_ask3,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 9,home,San Mateo,L,17-8,17,8,9,win,20130209_2e07,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 12,home,Mission,W,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 15,home,San Joaquin  Delta,L,4-3,4,3,1,win,20130215_1wbt,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 16,home,San Joaquin  Delta,W,8-4,8,4,4,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 21,home,Santa Rosa,L,3-1,3,1,2,win,20130221_w8o4,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 23,home,Santa Rosa,L,16-5,16,5,11,win,20130223_7h0z,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 26,home,American River,W,10-5,10,5,5,win,20130226_e7pv,1,0,0,,,,0,,,,,,,,0,0,1,1,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Feb 28,home,Marin,L,4-3,4,3,1,win,20130228_39zg,2,0,0,,,,0,,,,,,,,0,0,,,2,,2,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 2,home,Laney,W,15-4,15,4,11,win,20130302_d9ob,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 5,home,Contra Costa,W,13-4,13,4,9,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 7,home,Mendocino,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 9,home,Los Medanos,W,3-0,3,0,3,win,20130309_yfvy,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 12,home,Yuba,L,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 14,home,Marin,W,2-1,2,1,1,win,20130314_oa75,1,0,1,,,,0,,,,,,,1,1,0,,1,,,2,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 16,home,Napa,W,7-0,7,0,7,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 19,home,Contra Costa,W,13-0,13,0,13,win,20130319_nhbw,2,0,1,,,,1,,,,,,,,1,0,,,1,,2,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 21,home,Laney,W,5-4,5,4,1,win,20130321_wutl,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 23,home,Mendocino,L,8-0,8,0,8,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 26,home,Mendocino,L,6-4,6,4,2,win,20130326_p3i3,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Mar 28,home,Los Medanos,L,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 2,home,Los Medanos,L,10-9,10,9,1,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 5,home,Yuba,W,7-2,7,2,5,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 6,home,Yuba,W,7-1,7,1,6,win,20130406_bjzu,3,1,1,,,,1,,1,1,,,,1,1,0,1,2,,,4,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 9,home,Marin,L,8-5,8,5,3,win,20130409_ou11,4,1,2,,,,0,,1,,,,,,2,0,,,,,4,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 11,home,Marin,L,11-0,11,0,11,win,20130411_c5cf,3,0,0,,,,0,,1,,,,,,0,0,1,1,1,1.00,3,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 13,home,Napa,W,6-3,6,3,3,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 16,home,Napa,W,5-0,5,0,5,win,20130416_v7ml,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 18,home,Contra Costa,W,9-0,9,0,9,win,20130418_vfm0,1,0,0,,,,0,,,,,,,,0,0,1,1,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 20,home,Contra Costa,W,5-4,5,4,1,win,20130420_6fs8,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 23,home,Laney,W,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
Apr 25,home,Laney,L,11-0,11,0,11,win,20130425_rlzy,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2013,,Solano,solano,dannymills54p3,Danny Mills
May 3,home,Marin,L,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
May 4,home,Marin,W,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
May 4,home,Marin,W,6-4,6,4,2,win,20130504_sub6,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2013,,Solano,solano,dannymills54p3,Danny Mills
May 10,home,Santa Rosa,L,13-3,13,3,10,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Solano,solano,dannymills54p3,Danny Mills
