date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Laney,W,20-4,20,4,16,win,20230127_vwds,3,0,0,,,,0,,,,,,,,0,0,,,3,,3,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Feb 4,home,Merced,W,5-3,5,3,2,win,20230204_bmzr,0,0,0,,,,0,,,,,,,1,0,0,,1,,,1,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Feb 9,home,Gavilan,W,18-1,18,1,17,win,20230209_2xxz,7,1,2,1,,,2,,,,,,,,3,1,,1,3,0.33,7,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Feb 11,home,Gavilan,W,17-2,17,2,15,win,20230211_y386,2,1,0,,,,0,1,,,,,,,0,0,,1,1,1.00,3,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Feb 14,home,Santa Rosa,L,8-7,8,7,1,win,20230214_zk4k,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Feb 17,home,Hartnell,W,14-4,14,4,10,win,20230217_2lwp,3,2,2,1,,,4,,,,,,,,3,1,,,1,,3,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Feb 18,home,Feather River,L,6-3,6,3,3,win,20230218_dhkf,4,1,2,,,,0,,,,,,,,2,0,,1,1,1.00,4,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Feb 21,home,Cosumnes River,W,10-1,10,1,9,win,20230221_e4f6,1,1,1,,,,1,1,,,1,,,,1,0,,,,,2,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Feb 24,home,Marin,W,7-4,7,4,3,win,20230224_mclc,2,0,1,,,,1,,,,,,,,1,0,,,1,,2,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Feb 25,home,Marin,W,3-1,3,1,2,win,20230225_4i8u,3,1,0,,,,0,2,2,,,,,,0,0,,,,,5,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Mar 1,home,Cabrillo,W,11-2,11,2,9,win,20230301_3d0k,4,1,3,,,,1,,1,,,,,,3,0,,,,,4,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Mar 2,home,Monterey Peninsula,W,9-0,9,0,9,win,20230302_5e0f,4,1,1,,,,0,,1,1,,,,,1,0,,,2,,4,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Mar 4,home,Ohlone,L,12-2,12,2,10,win,20230304_4izx,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Mar 7,home,Gavilan,W,16-2,16,2,14,win,20230307_ts8s,0,1,0,,,,0,,,,,1,,,0,0,,,,,1,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Mar 8,home,De Anza,W,4-2,4,2,2,win,20230308_wygl,3,1,0,,,,1,,,,,,1,,0,0,,,3,,4,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
Mar 15,home,Chabot,W,14-1,14,1,13,win,20230315_geuj,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,San Mateo,sanmateo,kaiholmncbm,Kai Holm
