date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 27,home,Chabot,L,14-1,14,1,13,win,20120427_5dzs,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 26,home,Monterey,W,11-1,11,1,10,win,20120426_gu48,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 24,home,Canada,L,9-4,9,4,5,win,20120424_ogwk,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 21,home,Cabrillo,L,9-5,9,5,4,win,20120421_svm3,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 19,home,Gavilan,W,2-1,2,1,1,win,20120419_hss4,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 17,home,Ohlone,L,9-3,9,3,6,win,20120417_tbh1,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 14,home,De Anza,W,10-6,10,6,4,win,20120414_j3pk,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 12,home,Skyline,W,8-5,8,5,3,win,20120412_d997,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 7,home,West Valley,L,6-5,6,5,1,win,20120407_0vjq,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 5,home,Cabrillo,W,6-5,6,5,1,win,20120405_el1r,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 3,home,Mission,L,8-7,8,7,1,win,20120402_tl7q,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Apr 2,home,Gavilan,L,4-0,4,0,4,win,20120402_bvfj,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 29,home,Monterey,W,3-0,3,0,3,win,20120329_mkk7,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 27,home,Skyline,W,7-5,7,5,2,win,20120327_uczq,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 26,home,Skyline,W,3-1,3,1,2,win,20120326_7bpx,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 23,home,Canada,L,18-7,18,7,11,win,20120323_mv2g,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 22,home,Ohlone,L,10-7,10,7,3,win,20120322_5l6d,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 20,home,San Mateo,L,2-0,2,0,2,win,20120320_o0ct,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 15,home,Gavilan,W,5-4,5,4,1,win,20120315_8zb7,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 13,home,San Francisco,W,7-2,7,2,5,win,20120313_9q61,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 10,home,Ohlone,L,15-3,15,3,12,win,20120310_t6ut,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
Mar 8,home,Cabrillo,L,5-0,5,0,5,win,20120308_hnyc,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Hartnell,hartnell,marcfloresn0q6,Marc Flores
