date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 24,home,Taft,L,4-2,4,2,2,win,20220324_ljko,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 22,home,Taft,W,7-4,7,4,3,win,20220322_vmue,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 20,home,Merced,L,10-3,10,3,7,win,20220320_75nv,1,0,1,0,4.2,8,7,6,11.57,0,1,2,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 17,home,Merced,L,13-1,13,1,12,win,20220317_7d6n,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 15,home,Merced,L,13-6,13,6,7,win,20220315_kkqo,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 12,home,Fresno City,L,13-2,13,2,11,win,20220312_652a,1,0,1,0,6.0,10,8,2,3.00,2,2,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 10,home,Fresno City,L,20-5,20,5,15,win,20220310_ndn3,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 9,home,Porterville,W,7-5,7,5,2,win,20220309_cgtv,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 8,home,Fresno City,L,10-2,10,2,8,win,20220308_7y7d,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 3,home,Porterville,W,7-2,7,2,5,win,20220303_qu78,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Mar 1,home,Porterville,W,12-6,12,6,6,win,20220301_skcc,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 25,home,Modesto,L,5-1,5,1,4,win,20220225_jppq,1,0,1,0,6.0,9,4,4,6.00,0,2,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 24,home,Modesto,W,7-5,7,5,2,win,20220224_ix7l,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 20,home,Folsom Lake,L,13-2,13,2,11,win,20220220_kyo6,0,0,0,0,1.0,2,,,0.00,,3,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 20,home,Folsom Lake,L,12-2,12,2,10,win,20220220_q80f,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 10,home,Ohlone,L,16-3,16,3,13,win,20220210_k7h4,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 9,home,Monterey Peninsula,L,10-3,10,3,7,win,20220209_zjo2,0,0,0,0,1.0,1,,,0.00,,1,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 8,home,Monterey Peninsula,L,14-1,14,1,13,win,20220208_fc23,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 5,home,San Francisco,W,8-7,8,7,1,win,20220205_glqj,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 3,home,San Francisco,W,6-5,6,5,1,win,20220203_5fat,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Feb 1,home,Antelope Valley,L,10-2,10,2,8,win,20220201_qnv5,1,0,1,0,4.0,6,5,4,9.00,0,2,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Jan 29,home,Napa Valley,W,10-8,10,8,2,win,20220129_zuoi,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Jan 29,home,Napa Valley,L,6-2,6,2,4,win,20220129_1zfm,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
Jan 28,home,Napa Valley,W,18-7,18,7,11,win,20220128_0p1o,0,0,0,0,0.0,,,,0.00,,,,2022,,West Hills Coalinga,westhillscoalinga,aidenrochadfiw,Aiden Rocha
