date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 27,home,Fresno City,L,12-3,12,3,9,win,20120427_x80i,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Apr 21,home,Sequoias,W,4-3,4,3,1,win,20120421_qg8f,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Apr 3,home,Saddleback,L,8-1,8,1,7,win,20120403_6ku6,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Mar 31,home,Sequoias,W,8-5,8,5,3,win,20120331_gu9c,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Mar 16,home,Taft,W,7-6,7,6,1,win,20120316_o03g,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Mar 15,home,Taft,W,7-5,7,5,2,win,20120315_ec0m,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Mar 13,home,Taft,L,5-4,5,4,1,win,20120313_k1c2,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Mar 10,home,West Hills Coalinga,L,6-4,6,4,2,win,20120310_jroy,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Mar 6,home,West Hills Coalinga,W,6-0,6,0,6,win,20120306_fcxk,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Mar 1,home,Porterville,W,8-5,8,5,3,win,20120301_eqz3,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 28,home,Porterville,W,10-2,10,2,8,win,20120228_kq21,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 25,home,Cerro Coso,W,11-3,11,3,8,win,20120225_1o21,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 23,home,Cerro Coso,W,21-7,21,7,14,win,20120223_5tmz,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 18,home,Porterville,W,6-2,6,2,4,win,20120218_7rqr,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 17,home,Sierra,W,2-1,2,1,1,win,20120217_dlv9,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 16,home,Solano,W,9-5,9,5,4,win,20120216_icqr,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 11,home,Hartnell,W,6-2,6,2,4,win,20120211_0u98,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 10,home,Marin,L,8-6,8,6,2,win,20120210_xcx9,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 9,home,Golden West,W,11-4,11,4,7,win,20120209_6eoe,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
Feb 4,home,San Mateo,L,6-1,6,1,5,win,20120204_5b1z,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Reedley,reedley,aaronmartinezkp26,Aaron Martinez
