date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 21,home,Ohlone,L,5-1,5,1,4,win,20170521_i279,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
May 20,home,Ohlone,W,4-3,4,3,1,win,20170520_f7u5,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
May 13,home,Sequoias,W,3-2,3,2,1,win,20170513_67tz,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
May 6,home,Chabot,L,2-1,2,1,1,win,20170506_lz1n,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 28,home,San Joaquin Delta,L,18-5,18,5,13,win,20170428_nn7i,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 27,home,San Joaquin Delta,W,13-9,13,9,4,win,20170427_kgvh,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 25,home,San Joaquin Delta,L,9-4,9,4,5,win,20170425_5vmf,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 22,home,Skyline,L,7-4,7,4,3,win,20170422_ccxu,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 15,home,Reedley,W,8-1,8,1,7,win,20170415_efqp,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 14,home,Diablo Valley,W,10-1,10,1,9,win,20170414_oic1,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 13,home,Diablo Valley,W,9-2,9,2,7,win,20170413_89pu,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 11,home,Diablo Valley,W,4-3,4,3,1,win,20170411_7w7g,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 9,home,Cosumnes River,W,14-5,14,5,9,win,20170409_ceer,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 6,home,Cosumnes River,L,3-1,3,1,2,win,20170406_6202,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Apr 1,home,Modesto,L,7-5,7,5,2,win,20170401_orpx,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 30,home,Modesto,W,4-2,4,2,2,win,20170330_ncqr,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 28,home,Modesto,W,18-6,18,6,12,win,20170328_ds4a,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 23,home,American River,W,4-1,4,1,3,win,20170323_88pe,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 21,home,American River,W,11-5,11,5,6,win,20170321_gidw,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 16,home,Sierra,W,4-2,4,2,2,win,20170316_qv7w,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 14,home,Sierra,L,12-7,12,7,5,win,20170314_tdfj,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 11,home,Santa Rosa,L,4-1,4,1,3,win,20170311_0c8q,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 9,home,Santa Rosa,W,10-3,10,3,7,win,20170309_flyk,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 7,home,Santa Rosa,W,7-3,7,3,4,win,20170307_wll7,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 3,home,Folsom Lake,W,11-6,11,6,5,win,20170303_d9nl,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Mar 2,home,Folsom Lake,W,7-3,7,3,4,win,20170302_5zkh,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 28,home,Folsom Lake,W,8-2,8,2,6,win,20170228_1m4u,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 25,home,Palomar,L,14-4,14,4,10,win,20170225_q7kp,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 24,home,Palomar,W,6-5,6,5,1,win,20170224_6te1,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 23,home,Golden West,W,10-8,10,8,2,win,20170223_kmso,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 18,home,Fresno City,L,9-3,9,3,6,win,20170218_2lms,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 14,home,Canada,W,6-3,6,3,3,win,20170214_ils1,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 13,home,Feather River,W,7-6,7,6,1,win,20170213_kfj5,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 11,home,Contra Costa,W,12-10,12,10,2,win,20170211_x0b1,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 4,home,Chabot,W,9-2,9,2,7,win,20170204_6j7d,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Feb 4,home,Chabot,L,8-4,8,4,4,win,20170204_gjd6,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Jan 31,home,Chabot,L,2-1,2,1,1,win,20170131_k85x,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Jan 28,home,Canada,W,15-1,15,1,14,win,20170128_1kp4,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
Jan 27,home,Canada,W,1-0,1,0,1,win,20170127_9vu5,0,0,0,0,0.0,,,,0.00,,,,2017,,Sacramento City,sacramentocity,brettlittlep79i,Brett Little
