date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 21,home,Cabrillo,L,4-1,4,1,3,win,20170321_kemm,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Mar 18,home,Hartnell,L,6-4,6,4,2,win,20170318_e18l,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Mar 16,home,Hartnell,L,8-1,8,1,7,win,20170316_oozj,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Mar 14,home,Gavilan,W,4-2,4,2,2,win,20170314_fk1s,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Mar 11,home,Gavilan,W,6-3,6,3,3,win,20170311_9irb,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Mar 4,home,De Anza,W,5-4,5,4,1,win,20170304_j7z4,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Mar 2,home,San Mateo,L,11-0,11,0,11,win,20170302_uamk,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 28,home,Chabot,L,7-3,7,3,4,win,20170228_23ak,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 25,home,Diablo Valley,W,8-2,8,2,6,win,20170225_b21n,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 24,home,Laney,L,2-1,2,1,1,win,20170224_l63s,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 23,home,Solano,L,4-3,4,3,1,win,20170223_962u,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 22,home,Solano,L,10-1,10,1,9,win,20170222_fnob,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 18,home,Feather River,W,11-8,11,8,3,win,20170218_qyos,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 16,home,Chabot,L,17-1,17,1,16,win,20170216_lbrv,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 14,home,Sacramento City,L,6-3,6,3,3,win,20170214_ils1,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 11,home,Santa Rosa,L,11-3,11,3,8,win,20170211_u3ke,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 9,home,San Mateo,,,,,9,win,,,,,,,,,,,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 8,home,Santa Rosa,L,12-3,12,3,9,win,20170208_5hej,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 4,home,Merced,L,23-2,23,2,21,win,,,,,,,,,,,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Feb 3,home,Merced,L,6-5,6,5,1,win,20170203_c42l,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Jan 31,home,Diablo Valley,W,2-1,2,1,1,win,20170131_4m9j,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Jan 30,home,Mission,L,16-3,16,3,13,win,20170130_2o0y,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Jan 28,home,Sacramento City,L,15-1,15,1,14,win,20170128_1kp4,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
Jan 27,home,Sacramento City,L,1-0,1,0,1,win,20170127_9vu5,0,0,0,0,0.0,,,,0.00,,,,2017,,Canada,canada,connorloucks3v60,Connor Loucks
