date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 14,home,Ohlone,W,14-6,14,6,8,win,20220514_g0vk,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
May 13,home,Ohlone,L,20-7,20,7,13,win,20220513_fumn,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Apr 26,home,Laney,W,4-3,4,3,1,win,20220426_d9eu,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Apr 15,home,Solano,W,21-2,21,2,19,win,20220415_l5rk,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Apr 8,home,Contra Costa,L,6-3,6,3,3,win,20220408_b6r1,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Apr 7,home,Contra Costa,W,9-4,9,4,5,win,20220407_abkb,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Apr 5,home,Contra Costa,W,5-3,5,3,2,win,20220405_jrso,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Mar 31,home,Marin,W,16-3,16,3,13,win,20220331_ud6v,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Mar 29,home,Marin,L,9-2,9,2,7,win,20220329_ewc8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Mar 22,home,Yuba,L,11-4,11,4,7,win,20220322_itn7,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Mar 18,home,Mendocino,W,11-6,11,6,5,win,20220318_dwp6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Mar 17,home,Mendocino,W,7-6,7,6,1,win,20220317_trte,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Mar 15,home,Mendocino,W,4-2,4,2,2,win,20220315_h97h,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Mar 10,home,Laney,W,3-1,3,1,2,win,20220310_qxcx,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Mar 8,home,Napa Valley,W,22-5,22,5,17,win,20220308_sjs5,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Feb 28,home,Feather River,L,6-4,6,4,2,win,20220228_37qb,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Feb 28,home,Feather River,L,11-9,11,9,2,win,20220228_zbaa,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Feb 25,home,West Valley,L,10-3,10,3,7,win,20220225_6f3b,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Feb 22,home,Monterey Peninsula,W,4-3,4,3,1,win,20220222_yu9b,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Feb 16,home,Canada,W,9-4,9,4,5,win,20220216_d9pr,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Feb 10,home,Sacramento City,L,12-7,12,7,5,win,20220210_4zh6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Feb 5,home,Fresno City,W,4-3,4,3,1,win,20220205_662i,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
Feb 4,home,Fresno City,W,3-2,3,2,1,win,20220204_fqzc,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Los Medanos,losmedanos,tjmccormickv1ktm,Tj McCormick v
