date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 28,home,Canada,W,7-6,7,6,1,win,20170428_6ia9,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Apr 25,home,Gavilan,W,5-1,5,1,4,win,20170425_2ont,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Apr 22,home,Ohlone,L,5-4,5,4,1,win,20170422_wtam,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Apr 20,home,Skyline,L,13-4,13,4,9,win,20170420_8eh6,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Apr 18,home,Cabrillo,L,10-2,10,2,8,win,20170418_zsyz,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Apr 15,home,Hartnell,L,5-4,5,4,1,win,20170415_k5w3,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Apr 13,home,Canada,L,3-2,3,2,1,win,20170413_rm7x,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Apr 11,home,Canada,W,7-3,7,3,4,win,20170411_v7ip,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Apr 4,home,Mission,L,13-3,13,3,10,win,20170404_t5xx,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Mar 30,home,San Joaquin Delta,L,9-5,9,5,4,win,20170330_gntq,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Mar 28,home,Gavilan,W,22-8,22,8,14,win,20170328_smka,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Mar 25,home,Gavilan,W,7-6,7,6,1,win,20170325_1kks,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Mar 23,home,Ohlone,L,9-3,9,3,6,win,20170323_5c1g,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Mar 21,home,Ohlone,L,13-7,13,7,6,win,20170321_dpxs,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Mar 18,home,Skyline,L,8-3,8,3,5,win,20170318_ke8u,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Mar 16,home,Skyline,L,7-1,7,1,6,win,20170316_tiof,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Mar 11,home,Cabrillo,L,15-2,15,2,13,win,20170311_cs5e,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Mar 4,home,Porterville,W,11-7,11,7,4,win,20170304_pe3h,0,0,0,0,1.0,2,1,1,9.00,1,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Feb 28,home,West Valley,L,3-1,3,1,2,win,20170228_0b1q,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Feb 23,home,Reedley,L,15-3,15,3,12,win,20170223_w1k4,0,0,0,0,1.0,1,,,0.00,,1,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Feb 15,home,Mission,L,8-7,8,7,1,win,20170215_perg,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Feb 14,home,De Anza,W,6-5,6,5,1,win,20170214_qaw0,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Feb 12,home,De Anza,L,15-3,15,3,12,win,20170212_p44x,0,0,0,0,1.0,3,2,2,18.00,1,0,1,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Feb 4,home,Laney,L,6-3,6,3,3,win,20170204_j7g0,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Feb 3,home,Marin,W,2-1,2,1,1,win,20170203_6j1r,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Jan 28,home,San Joaquin Delta,L,14-2,14,2,12,win,20170128_81cu,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
Jan 27,home,Merced,W,5-4,5,4,1,win,20170127_oomc,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Monterey,monterey,drewromo5p5w,Drew Romo
