date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 24,home,Ohlone,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Apr 23,home,Ohlone,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Apr 21,home,Ohlone,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Apr 16,home,American River,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Apr 14,home,American River,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Apr 11,home,Monterey Peninsula,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Apr 9,home,Monterey Peninsula,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Apr 7,home,Monterey Peninsula,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Apr 4,home,Mission,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Apr 2,home,Mission,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 31,home,Mission,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 26,home,San Mateo,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 24,home,Chabot,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 21,home,De Anza,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 19,home,De Anza,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 17,home,De Anza,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 14,home,Hartnell,,,,,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 12,home,Hartnell,L,17-3,17,3,14,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 10,home,Hartnell,W,8-7,8,7,1,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 6,home,Cabrillo,L,18-3,18,3,15,win,20200306_1shg,0,0,0,0,2.1,4,5,1,3.86,2,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 5,home,Cabrillo,L,10-2,10,2,8,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Mar 3,home,Cabrillo,L,21-3,21,3,18,win,20200303_0zuc,1,0,1,0,3.2,9,10,6,14.73,1,4,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Feb 29,home,San Francisco,W,30-23,30,23,7,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Feb 27,home,West Valley,L,7-4,7,4,3,win,20200227_hhep,0,0,0,0,2.0,,,,0.00,1,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Feb 25,home,Skyline,L,11-0,11,0,11,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Feb 20,home,San Francisco,,,,,7,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Feb 20,home,Skyline,L,8-1,8,1,7,win,20200220_31u3,0,0,0,0,1.0,2,1,1,9.00,1,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Feb 18,home,San Francisco,,,,,5,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Feb 15,home,Reedley,L,5-0,5,0,5,win,20200215_10vx,0,0,0,0,1.0,3,2,2,18.00,1,1,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Feb 11,home,West Hills Coalinga,W,10-7,10,7,3,win,,,,,,,,,,,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
Feb 8,home,Folsom Lake,L,12-11,12,11,1,win,20200208_7hcz,0,0,0,0,0.0,,,,0.00,,,,2020,,Gavilan,gavilan,justinjudf3xf,Justin Jud
