date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 28,home,San Joaquin Delta,L,7-5,7,5,2,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 28,home,San Joaquin Delta,W,6-3,6,3,3,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 27,home,Orange Coast,W,8-6,8,6,2,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 27,home,San Joaquin Delta,L,9-5,9,5,4,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 26,home,Orange Coast,W,6-4,6,4,2,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 20,home,Sierra,W,2-1,2,1,1,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 19,home,Sierra,W,4-1,4,1,3,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 18,home,Sierra,L,14-3,14,3,11,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 12,home,Fresno City,W,15-11,15,11,4,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 11,home,Fresno City,W,13-7,13,7,6,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 5,home,Chabot,W,5-1,5,1,4,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
May 4,home,Chabot,W,6-1,6,1,5,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 27,home,Folsom Lake,W,5-3,5,3,2,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 26,home,Folsom Lake,W,23-14,23,14,9,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 24,home,Folsom Lake,W,6-1,6,1,5,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 21,home,Santa Rosa,W,3-1,3,1,2,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 19,home,Santa Rosa,L,5-4,5,4,1,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 17,home,Santa Rosa,L,4-3,4,3,1,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 13,home,Sierra,L,7-4,7,4,3,win,20180413_9zn3,0,0,0,0,0.0,,,,0.00,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 12,home,Sierra,L,6-5,6,5,1,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 10,home,Sierra,W,5-2,5,2,3,win,20180410_8ry0,0,0,0,0,0.0,,,,0.00,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 7,home,American River,W,9-4,9,4,5,win,20180407_f96a,0,0,0,0,0.0,,,,0.00,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 5,home,American River,L,5-4,5,4,1,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Apr 3,home,American River,L,6-5,6,5,1,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 30,home,Modesto,W,5-2,5,2,3,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 29,home,Modesto,W,9-2,9,2,7,win,20180329_py62,0,0,0,0,0.0,,,,0.00,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 27,home,Modesto,L,4-3,4,3,1,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 24,home,Cosumnes River,W,5-4,5,4,1,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 23,home,Cosumnes River,W,14-4,14,4,10,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 20,home,Cosumnes River,W,8-7,8,7,1,win,20180320_cmuv,0,0,0,0,0.0,,,,0.00,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 19,home,Diablo Valley,W,12-1,12,1,11,win,20180319_0sdn,0,0,0,0,0.0,,,,0.00,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 17,home,Diablo Valley,W,5-2,5,2,3,win,20180317_cslu,0,0,0,0,0.0,,,,0.00,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 13,home,Diablo Valley,W,4-2,4,2,2,win,,,,,,,,,,,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
Mar 8,home,Ohlone,L,6-2,6,2,4,win,20180308_llja,0,0,0,0,0.0,,,,0.00,,,,2018,,Sacramento City,sacramentocity,brodiegarneranxj,Brodie Garner
