season,cccaa_season,team,team_id,player_id,player_name,App,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2012,2011-12,Allan Hancock,allanhancock,andrewclarkj6qo,Andrew Clark,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,cesarcatibayanrzgz,Cesar Catibayan,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,chrishernandezzg5m,Chris Hernandez,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,danielmalloryej4j,Daniel Mallory,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,jacobcanoq7ml,Jacob Cano,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,mikefoleyzd3k,Mike Foley,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,mitchehollingsworthiewb,Mitche Hollingsworth,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,mitchellangelonix3wf,Mitchell Angeloni,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,nichayzj8u,Nic Hay,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,nicktaitagueaebg,Nick Taitague,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
