date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Taft,W,7-2,7,2,5,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 3,home,Taft,W,4-3,4,3,1,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 4,home,Taft,W,7-6,7,6,1,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 5,home,Fresno City,W,4-2,4,2,2,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 10,home,American River,W,7-5,7,5,2,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 11,home,Sierra,L,9-1,9,1,8,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 12,home,Cabrillo,W,6-2,6,2,4,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 17,home,Yuba,W,14-2,14,2,12,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 18,home,Yuba,W,7-5,7,5,2,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 18,home,Yuba,W,10-5,10,5,5,win,20120218_wowf,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 24,home,Santa Rosa,L,3-1,3,1,2,win,20120224_n7wb,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 25,home,San Mateo,W,3-1,3,1,2,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Feb 26,home,Ohlone,W,5-1,5,1,4,win,20120226_mgx3,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Mar 3,home,Shasta,W,15-5,15,5,10,win,20120303_3sfc,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Mar 3,home,Shasta,L,4-0,4,0,4,win,20120303_0wy9,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Mar 8,home,Merced,W,3-1,3,1,2,win,20120308_mrqa,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Mar 19,home,Lassen,W,6-1,6,1,5,win,20120319_phj6,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Mar 20,home,Lassen,W,12-6,12,6,6,win,20120320_gh5u,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Mar 23,home,Siskiyous,W,13-4,13,4,9,win,20120323_h8sa,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Mar 23,home,Siskiyous,W,6-2,6,2,4,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
Mar 29,home,Butte,W,7-2,7,2,5,win,,,,,,,,,,,,,2012,2011-12,Feather River,featherriver,jeremyrosenthal3som,Jeremy Rosenthal
