date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Mar 3,home,Santa Rosa,W,5-1,5,1,4,win,20220303_rlkg,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Mar 4,home,Santa Rosa,W,11-10,11,10,1,win,20220304_51j4,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Mar 17,home,San Joaquin Delta,L,13-5,13,5,8,win,20220317_po4e,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Mar 18,home,San Joaquin Delta,L,5-3,5,3,2,win,20220318_esl6,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Mar 22,home,Modesto,L,7-0,7,0,7,win,20220322_06jk,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Mar 26,home,Modesto,W,3-2,3,2,1,win,20220326_fehp,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Mar 29,home,American River,W,9-6,9,6,3,win,20220329_bmbe,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Mar 31,home,American River,W,8-1,8,1,7,win,20220331_2ljw,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 1,home,American River,W,13-0,13,0,13,win,20220401_tygy,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 5,home,Cosumnes River,L,6-2,6,2,4,win,20220405_r74f,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 7,home,Cosumnes River,L,18-12,18,12,6,win,20220407_qxba,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 9,home,Cosumnes River,L,13-2,13,2,11,win,20220409_kphe,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 12,home,Sacramento City,W,10-9,10,9,1,win,20220412_qssw,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 15,home,Sacramento City,L,8-2,8,2,6,win,20220415_mf50,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 19,home,Folsom Lake,L,8-4,8,4,4,win,20220419_sn6p,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 20,home,Folsom Lake,L,13-2,13,2,11,win,20220420_cp9z,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 28,home,Sierra,L,7-6,7,6,1,win,20220428_8e6v,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
Apr 29,home,Sierra,L,14-4,14,4,10,win,20220429_x70v,0,0,0,0,0.0,,,,0.00,,,2022,,Diablo Valley,diablovalley,craigessickjones2dtx,Craig Essick-Jones
