date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Mar 31,home,El Camino-Compton Center,L,5-2,5,2,3,win,20150331_hbsj,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
Apr 1,home,Taft,W,11-0,11,0,11,win,20150401_q0je,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
Apr 7,home,Santa Ana,W,4-1,4,1,3,win,20150407_pywy,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
Apr 9,home,Santa Ana,L,7-6,7,6,1,win,20150409_6irx,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
Apr 11,home,Saddleback,W,3-2,3,2,1,win,20150411_r72o,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
Apr 14,home,Saddleback,L,4-3,4,3,1,win,20150414_76hh,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
Apr 16,home,Riverside,L,9-3,9,3,6,win,20150416_238x,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
Apr 17,home,Riverside,L,5-2,5,2,3,win,20150417_8nxm,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
Apr 21,home,Cypress,W,4-1,4,1,3,win,20150421_mjza,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
Apr 23,home,Cypress,L,6-1,6,1,5,win,20150423_w78y,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
May 1,home,Cypress,W,6-5,6,5,1,win,20150501_aclw,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
May 2,home,Cypress,W,6-5,6,5,1,win,20150502_6nw9,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
May 8,home,Santa Barbara,W,2-1,2,1,1,win,20150508_3aia,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
May 9,home,Santa Barbara,L,3-0,3,0,3,win,20150509_la5v,0,0,0,0,0.0,,,,0.00,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
May 10,home,Santa Barbara,L,4-0,4,0,4,win,,,,,,,,,,,,,2015,,Fullerton,fullerton,shanecarrierzzpw,Shane Carrier
