date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Oxnard,W,12-2,12,2,10,win,20230127_au6e,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Jan 29,home,Rio Hondo,W,4-1,4,1,3,win,20230129_vjqx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Jan 31,home,Rio Hondo,L,4-3,4,3,1,win,20230131_lyq2,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 2,home,Pasadena City,W,5-4,5,4,1,win,20230202_opfx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 4,home,Long Beach,W,11-10,11,10,1,win,20230204_ypnv,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 9,home,Folsom Lake,L,9-3,9,3,6,win,20230209_4bhr,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 10,home,Folsom Lake,L,12-4,12,4,8,win,20230210_v76t,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 11,home,Folsom Lake,L,19-2,19,2,17,win,20230211_auh5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 16,home,LA Pierce,L,4-0,4,0,4,win,20230216_49sm,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 18,home,LA Harbor,W,5-4,5,4,1,win,20230218_agfm,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 22,home,Santa Ana,W,9-8,9,8,1,win,20230222_8a9z,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 23,home,Palomar,W,7-1,7,1,6,win,20230223_kljb,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Feb 28,home,Irvine Valley,L,5-2,5,2,3,win,20230228_926w,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 7,home,West LA,W,8-0,8,0,8,win,20230307_36i4,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 9,home,West LA,W,10-3,10,3,7,win,20230309_uk9l,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 11,home,West LA,W,8-1,8,1,7,win,20230311_au7f,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 16,home,Canyons,W,8-3,8,3,5,win,20230316_sq38,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 17,home,Canyons,W,9-7,9,7,2,win,20230317_vor5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 18,home,Canyons,L,8-4,8,4,4,win,20230318_dfny,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 23,home,Citrus,W,8-2,8,2,6,win,20230323_e6bz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 24,home,Citrus,W,17-2,17,2,15,win,20230324_alo5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 27,home,Citrus,W,7-3,7,3,4,win,20230327_xwgt,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 28,home,Bakersfield,L,12-5,12,5,7,win,20230328_w7in,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Mar 30,home,Bakersfield,W,10-1,10,1,9,win,20230330_0fiw,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Apr 11,home,LA Mission,W,8-1,8,1,7,win,20230411_0tbl,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Apr 13,home,LA Mission,L,2-1,2,1,1,win,20230413_3afx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
Apr 15,home,LA Mission,W,3-0,3,0,3,win,20230415_rh2h,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Valley,lavalley,bobbyvelasco424z,Bobby Velasco
