date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Golden West,W,8-1,8,1,7,win,20170127_eviz,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Feb 3,home,Irvine Valley,L,5-1,5,1,4,win,20170203_b9vx,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Feb 4,home,Cypress,W,7-0,7,0,7,win,20170204_oey3,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Feb 9,home,Fullerton,W,6-1,6,1,5,win,20170209_l27b,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Feb 10,home,Orange Coast,L,8-7,8,7,1,win,20170210_efqt,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Feb 16,home,Glendale,L,12-2,12,2,10,win,20170216_yhgp,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Mar 2,home,Mt. San Jacinto,W,12-0,12,0,12,win,20170302_zttj,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Mar 4,home,Mt. San Jacinto,W,11-1,11,1,10,win,20170304_k97y,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Mar 7,home,San Bernardino,W,11-5,11,5,6,win,20170307_m114,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Mar 14,home,San Diego City,W,8-3,8,3,5,win,20170314_s9tx,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Apr 6,home,San Diego Mesa,W,13-4,13,4,9,win,20170406_88qm,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Apr 8,home,San Diego Mesa,W,11-10,11,10,1,win,20170408_txcx,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Apr 9,home,Fullerton,W,8-3,8,3,5,win,20170409_uxyr,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Apr 11,home,Desert,W,19-4,19,4,15,win,20170411_7ltf,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Apr 15,home,Desert,W,20-4,20,4,16,win,20170415_r0bp,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
Apr 25,home,Southwestern,W,10-5,10,5,5,win,20170425_upq4,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,Palomar,palomar,edgarmorales2d1h,Edgar Morales
