date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Glendale,L,6-1,6,1,5,win,20230128_56b0,1,0,1,0,4.0,1,1,1,2.25,0,5,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Feb 3,home,Pasadena City,L,20-5,20,5,15,win,20230203_ju2e,1,0,1,0,2.0,8,10,10,45.00,3,1,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Feb 7,home,Santa Barbara,L,18-6,18,6,12,win,20230207_9ter,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Feb 9,home,Cypress,L,15-4,15,4,11,win,20230209_lgbj,1,0,1,0,4.1,6,6,6,12.46,2,2,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Feb 16,home,LA Valley,W,4-0,4,0,4,win,20230216_49sm,1,1,0,0,9.0,2,0,0,0.00,2,10,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Feb 21,home,Allan Hancock,L,13-5,13,5,8,win,20230221_8wu5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Feb 22,home,Allan Hancock,L,7-5,7,5,2,win,20230222_dsxp,1,0,1,0,7.1,7,6,5,6.14,1,7,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Mar 4,home,West LA,W,11-1,11,1,10,win,20230304_49sd,0,0,0,0,2.2,,,,0.00,,3,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Mar 8,home,Moorpark,L,23-9,23,9,14,win,20230308_nm3d,0,0,0,0,1.0,2,3,,0.00,,,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Mar 9,home,Moorpark,L,12-2,12,2,10,win,20230309_q12s,0,0,0,0,4.0,8,9,9,20.25,5,1,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Mar 16,home,Cuesta,L,7-0,7,0,7,win,20230316_rqej,1,0,1,0,7.0,7,5,4,5.14,2,8,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Mar 17,home,Cuesta,W,8-6,8,6,2,win,20230317_etq2,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Mar 24,home,Oxnard,W,11-3,11,3,8,win,20230324_8nft,1,1,0,0,8.0,4,2,0,0.00,3,14,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Mar 31,home,Santa Barbara,L,10-7,10,7,3,win,20230331_sxt3,1,0,0,0,6.2,5,4,4,5.40,6,3,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Apr 6,home,LA Valley,W,9-6,9,6,3,win,20230406_8975,1,0,0,0,6.0,6,5,2,3.00,3,3,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Apr 13,home,Ventura,L,19-3,19,3,16,win,20230413_48ec,1,0,1,0,4.0,9,10,7,15.75,3,1,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Apr 15,home,Ventura,W,8-7,8,7,1,win,20230415_1smy,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Apr 19,home,West LA,W,6-4,6,4,2,win,20230419_sb8y,0,1,0,0,2.0,3,2,2,9.00,2,2,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
Apr 22,home,Moorpark,L,15-13,15,13,2,win,20230422_f562,0,0,0,0,4.0,5,3,3,6.75,3,4,2023,2022-23,LA Pierce,lapierce,jorgeromerob8vh,Jorge Romero
