date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Sierra,L,4-1,4,1,3,win,20190125_eep6,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Jan 26,home,Reedley,W,8-5,8,5,3,win,20190126_aefu,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Jan 31,home,Diablo Valley,W,7-6,7,6,1,win,20190131_sr67,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Feb 1,home,Folsom Lake,L,6-1,6,1,5,win,20190201_go5g,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Feb 1,home,Folsom Lake,L,8-3,8,3,5,win,20190201_y233,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Feb 5,home,Santa Rosa,L,8-5,8,5,3,win,20190205_x6gk,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Feb 7,home,Sequoias,L,6-3,6,3,3,win,20190207_oq7j,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Feb 8,home,Sequoias,W,8-1,8,1,7,win,20190208_jb6o,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Feb 18,home,Santa Rosa,L,18-7,18,7,11,win,20190218_xgtz,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Feb 19,home,San Mateo,L,6-0,6,0,6,win,20190219_ubhe,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Mar 12,home,Mendocino,W,7-6,7,6,1,win,20190312_xzr7,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Mar 14,home,Mendocino,L,6-4,6,4,2,win,20190314_qy83,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Mar 15,home,Napa Valley,W,6-2,6,2,4,win,20190315_fh3r,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Mar 19,home,Laney,L,13-2,13,2,11,win,20190319_2ywt,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Mar 21,home,Laney,W,6-3,6,3,3,win,20190321_215u,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
Mar 30,home,Contra Costa,W,8-5,8,5,3,win,20190330_8ypw,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Marin,marin,caseyarmusewiczaus1,Casey Armusewicz
