date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Palomar,W,5-4,5,4,1,win,20150129_0m02,0,0,0,0,0.0,,,,0.00,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Jan 30,home,Southwestern,L,9-3,9,3,6,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Jan 31,home,Desert,W,10-3,10,3,7,win,20150131_w33t,0,0,0,0,0.0,,,,0.00,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Jan 31,home,Desert,L,5-4,5,4,1,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 3,home,Palomar,L,4-3,4,3,1,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 5,home,Cuesta,W,9-1,9,1,8,win,20150205_c9df,0,0,0,0,0.0,,,,0.00,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 6,home,Cuesta,W,14-8,14,8,6,win,20150206_m0a8,0,0,0,0,0.0,,,,0.00,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 7,home,Cuesta,W,4-2,4,2,2,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 10,home,Long Beach,W,6-5,6,5,1,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 11,home,Desert,W,6-4,6,4,2,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 12,home,Long Beach,L,6-2,6,2,4,win,20150212_wnl8,0,0,0,0,0.0,,,,0.00,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 14,home,Long Beach,W,8-1,8,1,7,win,20150214_r7lv,0,0,0,0,0.0,,,,0.00,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 17,home,Southwestern,L,2-1,2,1,1,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 19,home,Canyons,W,4-3,4,3,1,win,20150219_yf0u,0,0,0,0,0.0,,,,0.00,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 21,home,Canyons,L,5-4,5,4,1,win,20150221_rzec,0,0,0,0,0.0,,,,0.00,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 26,home,Riverside,W,4-3,4,3,1,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 28,home,Santa Ana,L,9-7,9,7,2,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Mar 3,home,Fullerton,W,5-3,5,3,2,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Mar 5,home,Cypress,W,3-2,3,2,1,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Mar 7,home,Irvine Valley,L,4-0,4,0,4,win,20150307_1slb,0,0,0,0,0.0,,,,0.00,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Mar 10,home,Golden West,L,5-4,5,4,1,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Mar 12,home,Saddleback,W,7-3,7,3,4,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Mar 17,home,Riverside,W,9-5,9,5,4,win,,,,,,,,,,,,,2015,,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
